date,solar_potential_mw,wind_potential_mw,renewable_potential_mw,peak_demand_mw,demand_gap_mw
2010-01-26,3127.8545454545456,12.661179571037719,3140.5157250255834,6377.6,3237.084274974417
2010-01-27,3729.163636363636,1.770522064383903,3730.93415842802,5458.0,1727.06584157198
2010-01-28,3909.818181818182,0.0,3909.818181818182,6121.8,2211.981818181818
2010-01-29,3650.618181818182,363.2082137117523,4013.8263955299344,6131.3,2117.4736044700658
2010-01-30,3963.0545454545463,14.865832262661218,3977.9203777172074,6351.0,2373.0796222827926
2010-01-31,3664.5818181818186,7.015796525021398,3671.59761470684,6059.5,2387.90238529316
2010-02-01,4387.200000000001,0.0,4387.200000000001,6688.3,2301.0999999999995
2010-02-02,3589.5272727272736,0.0,3589.5272727272736,6421.1,2831.5727272727268
2010-02-03,3224.7272727272725,0.0,3224.7272727272725,6251.3,3026.5727272727277
2010-02-04,3558.1090909090913,8.520653333389358,3566.6297442424807,6372.9,2806.270255757519
2010-02-05,4084.3636363636365,0.0,4084.3636363636365,6845.1,2760.736363636364
2010-02-06,3942.1090909090917,0.0,3942.1090909090917,5678.0,1735.8909090909083
2010-02-07,4220.509090909091,0.70375335750121,4221.212844266593,6438.8,2217.5871557334076
2010-02-08,4156.8,0.08582607883540254,4156.885826078836,6236.8,2079.9141739211645
2010-02-09,3821.6727272727267,0.0,3821.6727272727267,6200.2,2378.527272727273
2010-02-10,3879.272727272728,0.0,3879.272727272728,6850.5,2971.227272727272
2010-02-11,3923.7818181818193,16.058168731609257,3939.8399869134287,6256.0,2316.1600130865713
2010-02-12,4630.690909090909,0.06845568126812145,4630.759364772178,6706.8,2076.0406352278223
2010-02-13,4278.981818181818,0.0,4278.981818181818,6186.1,1907.1181818181822
2010-02-14,4659.49090909091,0.0,4659.49090909091,5604.9,945.4090909090901
2010-02-15,4352.29090909091,0.0,4352.29090909091,6845.8,2493.5090909090904
2010-02-16,4089.6,1.1563876989905524,4090.7563876989902,6765.4,2674.6436123010094
2010-02-17,3812.072727272728,0.4413681712839115,3812.514095444012,6129.1,2316.5859045559882
2010-02-18,4198.690909090909,5.699453773169343,4204.390362864078,6564.7,2360.3096371359215
2010-02-19,4133.236363636363,0.0,4133.236363636363,6234.9,2101.663636363636
2010-02-20,4137.6,1.5151506005254916e-05,4137.600015151506,6838.7,2701.0999848484935
2010-02-21,4116.654545454546,12.661179571037719,4129.315725025584,7091.5,2962.1842749744164
2010-02-22,3568.581818181818,9.780597248945734,3578.362415430764,7220.0,3641.637584569236
2010-02-23,4595.781818181818,0.015426640205712935,4595.797244822024,7302.4,2706.6027551779753
2010-02-24,4210.036363636364,66.93397067448774,4276.970334310851,6841.5,2564.5296656891487
2010-02-25,3808.5818181818186,0.38797956039696235,3808.9697977422156,7229.3,3420.3302022577845
2010-02-26,4402.909090909091,3.811521107460534,4406.720612016552,7082.3,2675.579387983448
2010-02-27,4009.309090909091,0.0,4009.309090909091,6912.9,2903.5909090909086
2010-02-28,4457.890909090909,0.0,4457.890909090909,7204.2,2746.3090909090906
2010-03-01,4571.345454545455,0.0,4571.345454545455,7582.7,3011.3545454545447
2010-03-02,4628.9454545454555,0.0,4628.9454545454555,7102.7,2473.7545454545443
2010-03-03,4283.345454545455,0.0,4283.345454545455,6803.4,2520.0545454545445
2010-03-04,4222.254545454546,0.0,4222.254545454546,7242.6,3020.3454545454542
2010-03-05,4173.381818181819,0.0,4173.381818181819,7268.5,3095.1181818181813
2010-03-06,4159.418181818182,0.0,4159.418181818182,7201.2,3041.7818181818175
2010-03-07,4391.563636363637,0.957333770379392,4392.520970134016,7418.6,3026.079029865984
2010-03-08,4348.8,0.0,4348.8,6818.2,2469.3999999999996
2010-03-09,4176.872727272727,0.0,4176.872727272727,7264.8,3087.927272727273
2010-03-10,4095.7090909090907,0.0,4095.7090909090907,7204.3,3108.5909090909095
2010-03-11,4428.2181818181825,0.0,4428.2181818181825,7971.2,3542.9818181818173
2010-03-12,4344.436363636364,10.686041029849564,4355.122404666214,7525.6,3170.4775953337867
2010-03-13,4145.454545454546,0.0,4145.454545454546,7191.0,3045.545454545454
2010-03-14,4764.218181818182,0.0,4764.218181818182,7573.6,2809.3818181818187
2010-03-15,5067.927272727274,0.0,5067.927272727274,7505.8,2437.8727272727265
2010-03-16,4836.654545454546,0.70375335750121,4837.358298812047,7731.9,2894.5417011879526
2010-03-17,4339.200000000001,0.0,4339.200000000001,8370.8,4031.5999999999985
2010-03-18,4560.872727272727,0.0,4560.872727272727,8396.7,3835.8272727272733
2010-03-19,5062.690909090909,0.0,5062.690909090909,7707.7,2645.0090909090904
2010-03-20,4250.181818181819,0.5624003841863571,4250.744218566006,7546.7,3295.955781433994
2010-03-21,4864.581818181819,0.0,4864.581818181819,7437.2,2572.6181818181813
2010-03-22,4199.563636363637,0.0,4199.563636363637,7310.2,3110.636363636363
2010-03-23,5172.654545454545,0.0,5172.654545454545,8321.8,3149.1454545454544
2010-03-24,4543.418181818182,5.398345037765809,4548.816526855948,8812.8,4263.9834731440515
2010-03-25,5372.50909090909,0.0,5372.50909090909,7901.0,2528.4909090909096
2010-03-26,5235.49090909091,1.914897214528711,5237.405806305438,7811.2,2573.7941936945617
2010-03-27,4691.781818181818,0.0,4691.781818181818,7753.8,3062.018181818182
2010-03-28,4520.727272727273,42.27941283296454,4563.006685560237,7904.7,3341.6933144397626
2010-03-29,4816.581818181818,18.63074654922401,4835.212564731041,7804.5,2969.2874352689587
2010-03-30,4718.836363636364,0.0,4718.836363636364,8060.2,3341.363636363636
2010-03-31,4667.345454545454,0.0,4667.345454545454,8578.4,3911.0545454545454
2010-04-01,4299.927272727273,1.914897214528711,4301.842169941801,8317.2,4015.3578300581994
2010-04-02,4664.727272727273,0.0,4664.727272727273,8725.8,4061.0727272727263
2010-04-03,4498.909090909092,0.003571402886020821,4498.912662311978,8188.0,3689.0873376880218
2010-04-04,5022.545454545455,2.0669150606465965,5024.612369606101,7739.0,2714.3876303938987
2010-04-05,5173.527272727273,0.003571402886020821,5173.5308441301595,8208.6,3035.069155869841
2010-04-06,5112.436363636364,4.050807284297418,5116.487170920662,8510.7,3394.212829079339
2010-04-07,5006.836363636364,0.0,5006.836363636364,8087.9,3081.063636363636
2010-04-08,4657.745454545455,0.0,4657.745454545455,8074.3,3416.5545454545454
2010-04-09,4996.363636363636,17.963621195265148,5014.327257558901,8123.1,3108.7727424410996
2010-04-10,5190.981818181818,18.63074654922401,5209.612564731042,8445.2,3235.587435268959
2010-04-11,4786.036363636364,181.47433297226158,4967.510696608625,8182.3,3214.789303391375
2010-04-12,5016.436363636364,0.0,5016.436363636364,8991.1,3974.663636363636
2010-04-13,4950.981818181818,13.73402818470044,4964.715846366518,8332.3,3367.584153633481
2010-04-14,5518.254545454546,0.0,5518.254545454546,7844.1,2325.8454545454542
2010-04-15,5286.109090909092,89.70910340359883,5375.81819431269,8638.4,3262.5818056873095
2010-04-16,5226.763636363637,8.927801225583103,5235.691437589219,9251.2,4015.5085624107815
2010-04-17,4531.200000000001,0.0,4531.200000000001,8480.8,3949.5999999999985
2010-04-18,5122.909090909092,21.464377051058342,5144.37346796015,8035.5,2891.1265320398497
2010-04-19,5037.381818181819,0.022179774968832597,5037.403997956788,8246.9,3209.496002043212
2010-04-20,5049.599999999999,7.743872208796275,5057.343872208796,9202.5,4145.156127791204
2010-04-21,4635.927272727274,6.6695304338503965,4642.596803161124,8564.4,3921.803196838876
2010-04-22,4795.636363636364,117.14042195942426,4912.776785595788,9363.0,4450.223214404212
2010-04-23,5121.163636363637,133.99150882456337,5255.155145188201,9092.8,3837.6448548117987
2010-04-24,5495.563636363636,0.15501453529756826,5495.718650898933,8530.1,3034.381349101067
2010-04-25,4988.509090909091,55.04516731927912,5043.554258228371,9036.2,3992.64574177163
2010-04-26,5060.9454545454555,16.058168731609257,5077.003623277064,8637.4,3560.396376722935
2010-04-27,5739.927272727273,0.0,5739.927272727273,8485.5,2745.572727272727
2010-04-28,5118.545454545455,0.29447175057085395,5118.839926296026,8697.3,3578.4600737039736
2010-04-29,5183.127272727273,282.08882429035646,5465.216097017629,9256.8,3791.58390298237
2010-04-30,5199.709090909092,22.983029375280836,5222.692120284373,9397.8,4175.107879715626
2010-05-01,4836.654545454546,70.15211809211061,4906.806663546657,8640.3,3733.4933364533426
2010-05-02,5435.345454545454,6.6695304338503965,5442.014984979304,8172.6,2730.585015020696
2010-05-03,5073.163636363636,2.3946673041461706,5075.558303667783,8571.2,3495.641696332218
2010-05-04,5275.636363636364,15.454335390343775,5291.090699026708,8741.4,3450.309300973292
2010-05-05,5432.727272727273,8.126076033072472,5440.853348760345,8683.2,3242.3466512396553
2010-05-06,5901.381818181818,0.0,5901.381818181818,9378.2,3476.818181818183
2010-05-07,4916.945454545455,0.4413681712839115,4917.386822716739,9781.1,4863.713177283262
2010-05-08,5595.054545454545,70.15211809211061,5665.206663546656,9149.0,3483.7933364533437
2010-05-09,5607.272727272727,9.780597248945734,5617.053324521673,8528.3,2911.2466754783263
2010-05-10,5157.818181818182,27.089333249130814,5184.9075150673125,8955.1,3770.192484932688
2010-05-11,5547.054545454545,42.27941283296454,5589.33395828751,9032.5,3443.1660417124904
2010-05-12,5876.072727272727,50.97858413384535,5927.0513114065725,9338.2,3411.1486885934282
2010-05-13,5150.836363636364,157.93420077163094,5308.770564407995,9740.2,4431.429435592006
2010-05-14,5468.50909090909,1.6335924943760023,5470.142683403466,9078.8,3608.657316596533
2010-05-15,5527.854545454546,87.79738098761024,5615.651926442156,9481.5,3865.848073557844
2010-05-16,5576.727272727273,117.14042195942426,5693.867694686697,9758.9,4065.0323053133025
2010-05-17,5657.890909090909,160.75821043907553,5818.649119529985,9147.9,3329.2508804700146
2010-05-18,5482.472727272728,0.70375335750121,5483.176480630229,9148.3,3665.1235193697703
2010-05-19,5597.672727272728,73.47179799464024,5671.1445252673675,9161.6,3490.455474732633
2010-05-20,5170.909090909091,358.3389402851206,5529.248031194212,9308.9,3779.651968805788
2010-05-21,5507.781818181818,49.668960457195766,5557.450778639014,9177.2,3619.7492213609867
2010-05-22,5320.145454545455,117.14042195942426,5437.2858765048795,9372.4,3935.11412349512
2010-05-23,5098.472727272728,172.3908689723047,5270.863596245033,8526.6,3255.736403754968
2010-05-24,5326.254545454545,10.226639611786908,5336.481185066332,9136.6,3800.1188149336685
2010-05-25,5571.49090909091,464.2924027377035,6035.7833118286135,9426.3,3390.516688171386
2010-05-26,5629.09090909091,146.96886849021786,5776.0597775811275,9608.8,3832.740222418872
2010-05-27,5115.054545454545,157.93420077163094,5272.988746226177,10049.5,4776.511253773823
2010-05-28,5223.272727272727,2.2267727185736956,5225.499499991301,8902.5,3677.0005000086994
2010-05-29,5737.3090909090915,228.0963569306393,5965.405447839731,8844.8,2879.394552160268
2010-05-30,5677.090909090909,178.41192977869554,5855.502838869605,8313.6,2458.0971611303958
2010-05-31,5798.400000000001,487.72017968833063,6286.1201796883315,8966.2,2680.079820311669
2010-06-01,5951.127272727273,76.89458730876589,6028.021860036039,8749.0,2720.9781399639614
2010-06-02,5702.400000000001,27.96525776144039,5730.365257761441,9160.4,3430.0347422385585
2010-06-03,5416.145454545455,50.97858413384535,5467.124038679301,9256.1,3788.9759613206998
2010-06-04,5582.836363636364,70.15211809211061,5652.988481728475,9484.8,3831.8115182715246
2010-06-05,6059.345454545455,27.96525776144039,6087.310712306896,8959.2,2871.889287693105
2010-06-06,6240.0,470.0773683697019,6710.077368369702,9364.9,2654.822631630298
2010-06-07,5701.527272727273,499.72395374463713,6201.25122647191,9359.1,3157.8487735280905
2010-06-08,5727.709090909091,131.49130649121912,5859.20039740031,8976.5,3117.29960259969
2010-06-09,5788.8,110.37417842478824,5899.174178424789,8756.3,2857.1258215752105
2010-06-10,5577.599999999999,9.780597248945734,5587.380597248945,9500.1,3912.719402751055
2010-06-11,5928.436363636363,353.51338175247764,6281.949745388841,9845.0,3563.0502546111593
2010-06-12,5883.927272727274,727.1675599842519,6611.094832711526,9879.4,3268.305167288474
2010-06-13,5685.818181818182,101.76491625770663,5787.583098075888,9326.7,3539.1169019241124
2010-06-14,5482.472727272728,190.87139910447624,5673.344126377204,9761.3,4087.9558736227955
2010-06-15,5116.800000000001,330.0344134448275,5446.834413444829,9424.3,3977.4655865551704
2010-06-16,5806.254545454546,850.0493493556107,6656.303894810157,9362.8,2706.4961051898426
2010-06-17,5649.163636363636,290.4352412960463,5939.598877659682,9430.5,3490.9011223403177
2010-06-18,5359.418181818181,298.94469092752234,5658.3628727457035,9208.5,3550.1371272542965
2010-06-19,5239.854545454545,307.6187501114732,5547.473295566018,9163.1,3615.626704433982
2010-06-20,5787.054545454546,52.311028425851724,5839.365573880398,8779.7,2940.3344261196025
2010-06-21,5095.8545454545465,53.66649044905087,5149.521035903597,9160.9,4011.3789640964023
2010-06-22,5676.218181818182,131.49130649121912,5807.7094883094005,8808.4,3000.690511690599
2010-06-23,5842.036363636364,652.2055239094202,6494.241887545784,9340.8,2846.558112454215
2010-06-24,5751.272727272728,235.3456995031257,5986.618426775854,8854.0,2867.3815732241465
2010-06-25,5463.272727272727,200.58738949652422,5663.860116769251,9167.4,3503.5398832307483
2010-06-26,5198.836363636364,207.24452478005657,5406.080888416421,9036.7,3630.61911158358
2010-06-27,5758.254545454546,312.01800107521734,6070.2725465297635,9074.1,3003.827453470237
2010-06-28,5944.145454545454,1125.4040235776013,7069.549478123055,9364.9,2295.350521876944
2010-06-29,5399.563636363636,330.0344134448275,5729.598049808464,9269.8,3540.2019501915356
2010-06-30,5726.836363636364,190.87139910447624,5917.70776274084,9237.3,3319.5922372591594
2010-07-01,6052.363636363636,403.7597912087415,6456.123427572377,8898.8,2442.676572427622
2010-07-02,5669.236363636364,1254.8174942749451,6924.053857911309,8391.0,1466.946142088691
2010-07-03,5441.454545454547,277.9762602325911,5719.430805687138,8927.8,3208.3691943128615
2010-07-04,5876.945454545455,149.6609898339886,6026.606444379443,8832.2,2805.5935556205577
2010-07-05,5329.745454545456,298.94469092752234,5628.690145472978,9318.5,3689.8098545270223
2010-07-06,5154.327272727273,505.7990020734663,5660.126274800739,8955.6,3295.473725199261
2010-07-07,5794.0363636363645,758.6909883203672,6552.727351956732,8414.2,1861.4726480432691
2010-07-08,5417.018181818182,939.2171597036445,6356.235341521826,8891.9,2535.664658478174
2010-07-09,5439.70909090909,207.24452478005657,5646.953615689147,9193.0,3546.0463843108528
2010-07-10,5339.345454545455,235.3456995031257,5574.691154048581,8765.4,3190.708845951419
2010-07-11,5381.236363636364,409.03136889389873,5790.267732530263,8537.3,2747.0322674697363
2010-07-12,5947.636363636365,841.456478794356,6789.092842430721,8283.6,1494.5071575692791
2010-07-13,6020.9454545454555,190.87139910447624,6211.8168536499315,8470.5,2258.6831463500685
2010-07-14,6054.981818181817,353.51338175247764,6408.495199934295,8942.5,2534.0048000657052
2010-07-15,5833.3090909090915,368.1213991482097,6201.4304900573015,8211.1,2009.6695099426988
2010-07-16,5636.072727272727,1054.1918647126267,6690.264591985354,8630.6,1940.3354080146464
2010-07-17,5048.727272727273,841.456478794356,5890.183751521629,8453.0,2562.8162484783707
2010-07-18,5421.381818181819,1074.222049008067,6495.603867189886,8794.0,2298.396132810114
2010-07-19,6130.036363636364,1381.8356740790732,7511.872037715437,8861.0,1349.1279622845632
2010-07-20,5329.745454545456,518.0964069116536,5847.841861457109,8949.4,3101.5581385428904
2010-07-21,5917.090909090909,261.92570093254744,6179.016610023456,8704.2,2525.1833899765443
2010-07-22,5463.272727272727,269.87143542803756,5733.144162700764,8298.2,2565.0558372992364
2010-07-23,4619.345454545455,144.30922643777524,4763.654680983231,8346.8,3583.1453190167686
2010-07-24,5624.727272727273,499.72395374463713,6124.451226471911,7943.3,1818.8487735280896
2010-07-25,5806.254545454546,536.9137413578045,6343.168286812351,8417.5,2074.3317131876493
2010-07-26,5395.200000000001,1135.8316835035005,6531.031683503501,8234.6,1703.5683164964994
2010-07-27,5777.454545454546,727.1675599842519,6504.622105438798,8304.2,1799.5778945612028
2010-07-28,4881.163636363637,524.3191576526852,5405.482794016322,8412.0,3006.5172059836777
2010-07-29,4957.090909090909,689.0070525825746,5646.097961673484,9173.4,3527.3020383265157
2010-07-30,5432.727272727273,358.3389402851206,5791.066213012394,8561.1,2770.0337869876066
2010-07-31,5505.163636363636,1381.8356740790732,6886.999310442709,7788.5,901.5006895572906
2010-08-01,5763.49090909091,452.86524599000495,6216.3561550809145,8062.7,1846.3438449190853
2010-08-02,5533.090909090909,348.7313409979869,5881.822250088896,8796.3,2914.4777499111033
2010-08-03,4962.327272727273,1277.306572330861,6239.633845058134,8422.8,2183.166154941865
2010-08-04,5380.363636363636,1135.8316835035005,6516.195319867136,7660.5,1144.3046801328637
2010-08-05,5487.70909090909,220.997431570425,5708.706522479515,7853.8,2145.093477520485
2010-08-06,4719.709090909091,1346.3827729290106,6066.091863838102,7796.1,1730.0081361618986
2010-08-07,5266.909090909092,511.9230874238594,5778.832178332951,8296.2,2517.3678216670496
2010-08-08,5165.672727272728,666.7646348579483,5832.437362130676,8202.5,2370.062637869324
2010-08-09,5055.709090909091,957.7676855572003,6013.476776466291,7818.5,1805.023223533709
2010-08-10,5395.200000000001,1199.7530558730787,6594.953055873079,7778.0,1183.0469441269206
2010-08-11,4879.418181818182,1125.4040235776013,6004.822205395783,7972.6,1967.777794604217
2010-08-12,5344.581818181819,850.0493493556107,6194.631167537429,7948.7,1754.0688324625708
2010-08-13,5375.127272727273,674.1247434767436,6049.252016204016,7572.5,1523.2479837959836
2010-08-14,5521.745454545454,1125.4040235776013,6647.149478123055,7503.7,856.5505218769449
2010-08-15,4834.909090909091,832.9217125831277,5667.830803492218,7071.9,1404.0691965077813
2010-08-16,4704.0,2260.4715876017735,6964.4715876017735,8207.0,1242.5284123982265
2010-08-17,5235.49090909091,1266.0287431374122,6501.519652228322,7171.6,670.0803477716781
2010-08-18,5048.727272727273,499.72395374463713,5548.451226471911,7133.1,1584.6487735280898
2010-08-19,6008.727272727272,681.5388170130067,6690.266089740278,7826.3,1136.0339102597218
2010-08-20,5248.581818181819,948.4621877603909,6197.044005942209,7239.5,1042.455994057791
2010-08-21,5111.563636363637,1828.035294473419,6939.598930837055,7177.2,237.60106916294444
2010-08-22,5026.909090909091,1930.4442139846974,6957.353304893788,7328.1,370.7466951062124
2010-08-23,4692.654545454546,727.1675599842519,5419.822105438798,7764.7,2344.877894561202
2010-08-24,5222.400000000001,505.7990020734663,5728.1990020734665,7433.5,1705.3009979265335
2010-08-25,5011.200000000001,464.2924027377035,5475.492402737705,8058.1,2582.6075972622957
2010-08-26,4996.363636363636,1084.3315909667656,6080.695227330401,7435.2,1354.5047726695984
2010-08-27,5033.890909090909,2871.122716297999,7905.013625388909,7792.7,-112.3136253889088
2010-08-28,5057.454545454546,1266.0287431374122,6323.483288591959,7186.0,862.5167114080414
2010-08-29,4443.054545454546,303.26104576752016,4746.315591222066,7761.7,3015.3844087779335
2010-08-30,5214.545454545454,589.3087494749959,5803.85420402045,7642.0,1838.1457959795498
2010-08-31,4684.800000000001,630.7666664717386,5315.56666647174,7271.3,1955.7333335282601
2010-09-01,4885.527272727273,556.1812792106648,5441.708551937938,7428.8,1987.0914480620622
2010-09-02,5304.436363636364,734.9649071862073,6039.401270822571,7099.5,1060.098729177429
2010-09-03,5439.70909090909,1156.8798452939793,6596.588936203069,7060.5,463.91106379693065
2010-09-04,4361.018181818183,1358.1321836827485,5719.150365500931,6414.2,695.0496344990688
2010-09-05,4873.309090909091,1661.0185854970512,6534.327676406142,6542.0,7.672323593857982
2010-09-06,4931.781818181818,1243.672628627624,6175.454446809443,7723.3,1547.8455531905574
2010-09-07,4371.49090909091,214.047346495794,4585.538255586704,6610.4,2024.861744413296
2010-09-08,5060.9454545454555,452.86524599000495,5513.8107005354605,6756.0,1242.1892994645395
2010-09-09,4835.781818181819,832.9217125831277,5668.703530764947,6906.1,1237.3964692350537
2010-09-10,4842.763636363637,995.5983164617736,5838.36195282541,6881.9,1043.5380471745893
2010-09-11,4486.690909090909,1454.59768871906,5941.288597809969,6723.4,782.1114021900303
2010-09-12,4876.8,920.9077243469911,5797.707724346991,6407.0,609.2922756530088
2010-09-13,4990.254545454546,920.9077243469911,5911.162269801537,6944.0,1032.8377301984629
2010-09-14,4757.236363636363,1014.8815753661692,5772.117939002533,7139.3,1367.1820609974675
2010-09-15,4545.163636363637,750.7264242384291,5295.890060602066,7145.8,1849.909939397934
2010-09-16,4552.145454545455,920.9077243469911,5473.053178892446,6605.1,1132.046821107554
2010-09-17,4736.290909090909,1594.5455790145602,6330.8364881054695,6861.0,530.1635118945305
2010-09-18,4667.345454545454,816.0257047474126,5483.371159292867,5977.0,493.62884070713335
2010-09-19,4912.581818181819,832.9217125831277,5745.503530764946,6083.2,337.6964692350539
2010-09-20,4472.727272727273,824.4448536060925,5297.172126333366,6170.4,873.227873666634
2010-09-21,4230.981818181818,1688.1166245433674,5919.098442725186,6509.2,590.1015572748138
2010-09-22,4696.145454545455,378.08029451394253,5074.2257490593975,6207.6,1133.374250940603
2010-09-23,4423.854545454546,2067.63987952612,6491.494424980665,5956.4,-535.0944249806653
2010-09-24,4793.018181818182,348.7313409979869,5141.749522816169,6298.1,1156.3504771838316
2010-09-25,4539.054545454545,511.9230874238594,5050.977632878405,5552.6,501.62236712159574
2010-09-26,4720.581818181819,1210.6343598181775,5931.216177999996,6528.8,597.5838220000041
2010-09-27,4194.327272727273,1393.7901479533348,5588.117420680608,6145.0,556.8825793193919
2010-09-28,4531.200000000001,265.8787804495776,4797.0787804495785,6622.5,1825.4212195504215
2010-09-29,4258.036363636364,343.99262090581266,4602.028984542177,6103.6,1501.5710154578237
2010-09-30,4082.6181818181817,876.1785582979047,4958.796740116087,5840.6,881.8032598839136
2010-10-01,4176.0,2464.934560328098,6640.934560328098,6592.1,-48.83456032809772
2010-10-02,4256.29090909091,1466.967610961942,5723.258520052852,5933.0,209.74147994714804
2010-10-03,4786.909090909091,596.0882536468215,5382.997344555913,6496.4,1113.402655444087
2010-10-04,4216.145454545455,75.17020541733551,4291.315659962791,5960.0,1668.684340037209
2010-10-05,3985.745454545455,719.425557510618,4705.171012056073,5937.7,1232.528987943927
2010-10-06,4398.545454545455,841.456478794356,5240.001933339811,6387.1,1147.098066660189
2010-10-07,4351.418181818182,505.7990020734663,4857.217183891648,6360.7,1503.4828161083515
2010-10-08,4176.872727272727,343.99262090581266,4520.86534817854,6049.1,1528.23465182146
2010-10-09,4262.400000000001,704.1067982849695,4966.5067982849705,6801.2,1834.6932017150293
2010-10-10,4594.036363636364,303.26104576752016,4897.297409403884,5580.4,683.102590596116
2010-10-11,4484.9454545454555,1757.1476114009913,6242.093065946447,5497.0,-745.0930659464466
2010-10-12,4443.054545454546,1454.59768871906,5897.652234173606,5558.3,-339.3522341736061
2010-10-13,3888.000000000001,885.0058174176327,4773.005817417634,5772.2,999.194182582366
2010-10-14,5115.927272727273,602.9195544619183,5718.846827189191,6338.1,619.2531728108097
2010-10-15,4540.800000000001,339.29702436011866,4880.09702436012,5749.9,869.8029756398801
2010-10-16,4362.763636363637,536.9137413578045,4899.677377721441,6033.2,1133.5226222785586
2010-10-17,3833.890909090909,1417.905538633232,5251.796447724141,5635.2,383.4035522758586
2010-10-18,4464.872727272727,911.842922815412,5376.715650088139,6095.2,718.4843499118606
2010-10-19,4007.5636363636363,582.5808448306041,4590.14448119424,5841.8,1251.65551880576
2010-10-20,4086.9818181818187,902.8378025605498,4989.819620742368,5815.9,826.0803792576316
2010-10-21,3618.327272727273,696.5296473012838,4314.8569200285565,5916.5,1601.6430799714435
2010-10-22,3738.7636363636366,616.73833448527,4355.501970848906,5458.8,1103.298029151094
2010-10-23,4237.963636363636,876.1785582979047,5114.142194661541,5170.6,56.457805338459366
2010-10-24,4397.672727272728,637.8599072407322,5035.53263451346,5448.1,412.56736548654044
2010-10-25,4285.963636363636,774.7887131750782,5060.752349538715,6222.5,1161.747650461285
2010-10-26,4262.400000000001,470.0773683697019,4732.477368369702,5100.0,367.52263163029784
2010-10-27,4030.254545454546,330.0344134448275,4360.288958899374,5100.0,739.7110411006261
2010-10-28,3912.4363636363637,246.50519516199833,4158.941558798362,5435.7,1276.7584412016377
2010-10-29,4112.290909090909,210.62762627598164,4322.918535366891,5844.2,1521.281464633109
2010-10-30,4261.527272727273,68.53045138060398,4330.057724107877,5232.8,902.742275892123
2010-10-31,3999.709090909091,152.3857875849236,4152.094878494015,5100.0,947.9051215059853
2010-11-01,4355.781818181818,141.68186656082474,4497.463684742643,5477.2,979.7363152573571
2010-11-02,3908.072727272727,210.62762627598164,4118.700353548709,5100.0,981.2996464512908
2010-11-03,3661.9636363636364,957.7676855572003,4619.731321920836,5626.0,1006.2686780791637
2010-11-04,3946.4727272727278,269.87143542803756,4216.344162700765,5301.0,1084.655837299235
2010-11-05,3970.909090909091,368.1213991482097,4339.030490057301,5361.1,1022.0695099426994
2010-11-06,3901.9636363636364,363.2082137117523,4265.171850075389,5244.8,979.6281499246115
2010-11-07,4306.909090909091,876.1785582979047,5183.087649206996,5157.9,-25.187649206995957
2010-11-08,4150.690909090909,152.3857875849236,4303.076696675833,5168.2,865.123303324167
2010-11-09,3456.872727272727,210.62762627598164,3667.5003535487085,5675.3,2007.7996464512917
2010-11-10,4352.29090909091,224.52819065691608,4576.819099747826,5585.2,1008.3809002521739
